InspectionLot,NodeNo,ProductDescription,CharacteristicCode,CharacteristicDesc,CreatedBy,CreatedOn,Valuation,Inspector,StartDate,StartTime,EndDate,EndTime,Qualitative,Quantative,MinValue,MaxValue,Plant,Batch,NotificationID,DeviationValue,DefectCreatedDate,ItemText,ResolutionCreatedDate,TaskText,Above/Below_Target,TaskCharacteristic,Increase/Decrease,CorrectionValue,Characteristic,Duration_min,has_capa
40000003288,1,Paracetamol Tablets (500 MG),20,PH Level,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:38:39,,5.42,4.0,7.0,1020,5288,,-0.08000000000000007,,,,,,,,,PH Level,41.0,0
40000003288,1,Paracetamol Tablets (500 MG),30,Appearance,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:47:39,Complies,,,,1020,5288,,,,,,,,,,,Appearance,50.0,0
40000003288,1,Paracetamol Tablets (500 MG),40,Impurities,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:50:39,,0.0,0.0,2.0,1020,5288,,-1.0,,,,,,,,,Impurities,53.0,0
40000003288,1,Paracetamol Tablets (500 MG),50,Dissolution Rate - 15 Mins,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:35:39,,54.06,40.0,60.0,1020,5288,200001148.0,68.14,2025-08-17,Dissolution slightly below target,2025-08-20,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 15 Mins,38.0,1
40000003288,1,Paracetamol Tablets (500 MG),60,Dissolution Rate - 30 Mins,MK198234,2025-08-16,R,MK198234,2025-08-17,23:57:39,2025-08-17,00:52:39,,68.14,70.0,85.0,1020,5288,200001148.0,68.14,2025-08-17,Dissolution slightly below target,2025-08-20,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 30 Mins,55.0,1
40000003288,1,Paracetamol Tablets (500 MG),70,Dissolution Rate - 40 Mins,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:45:39,,85.82,80.0,90.0,1020,5288,200001148.0,68.14,2025-08-17,Dissolution slightly below target,2025-08-20,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 40 Mins,48.0,1
40000003288,1,Paracetamol Tablets (500 MG),80,Process Temp,MK198234,2025-08-16,A,MK198234,2025-08-17,23:57:39,2025-08-17,00:27:39,,23.68,23.0,28.0,1020,5288,,-1.8200000000000003,,,,,,,,,Process Temp,30.0,0
40000003289,1,Metformin Tablets (850 MG),10,Potency,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,21:05:36,,98.53,95.0,105.0,1020,5289,,-1.4699999999999989,,,,,,,,,Potency,57.0,0
40000003289,1,Metformin Tablets (850 MG),20,PH Level,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,21:03:36,,7.12,6.0,9.5,1020,5289,,-0.6299999999999999,,,,,,,,,PH Level,55.0,0
40000003289,1,Metformin Tablets (850 MG),30,Appearance,SL409182,2025-08-16,R,SL409182,2025-08-16,20:08:36,2025-08-16,20:37:36,Does Not Comply,,,,1020,5289,200001149.0,,2025-08-16,Visual inspection failed,2025-08-19,Reject batch and investigate coating process,failed,coating,Reject,,Appearance,29.0,1
40000003289,1,Metformin Tablets (850 MG),40,Impurities,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,20:55:36,,1.24,0.0,2.0,1020,5289,,0.24,,,,,,,,,Impurities,47.0,0
40000003289,1,Metformin Tablets (850 MG),50,Dissolution Rate - 15 Mins,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,20:43:36,,50.78,40.0,60.0,1020,5289,,0.7800000000000011,,,,,,,,,Dissolution Rate - 15 Mins,35.0,0
40000003289,1,Metformin Tablets (850 MG),60,Dissolution Rate - 30 Mins,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,20:53:36,,79.62,70.0,85.0,1020,5289,,2.1200000000000045,,,,,,,,,Dissolution Rate - 30 Mins,45.0,0
40000003289,1,Metformin Tablets (850 MG),70,Dissolution Rate - 40 Mins,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,20:48:36,,85.74,80.0,90.0,1020,5289,,0.7399999999999949,,,,,,,,,Dissolution Rate - 40 Mins,40.0,0
40000003289,1,Metformin Tablets (850 MG),80,Process Temp,SL409182,2025-08-16,A,SL409182,2025-08-16,20:08:36,2025-08-16,20:42:36,,25.84,23.0,28.0,1020,5289,,0.33999999999999986,,,,,,,,,Process Temp,34.0,0
40000003290,1,Metformin Tablets (850 MG),10,Potency,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,00:51:39,,102.44,95.0,105.0,1020,5290,,2.4399999999999977,,,,,,,,,Potency,21.0,0
40000003290,1,Metformin Tablets (850 MG),20,PH Level,MK198234,2025-08-17,R,MK198234,2025-08-18,00:30:39,2025-08-18,01:24:39,,10.5,6.0,9.5,1020,5290,200001150.0,10.5,2025-08-18,pH outside acceptable range,2025-08-21,Adjust pH with buffer solution,outside acceptable range,pH,Adjust,,PH Level,54.0,1
40000003290,1,Metformin Tablets (850 MG),30,Appearance,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,01:21:39,Complies,,,,1020,5290,,,,,,,,,,,Appearance,51.0,0
40000003290,1,Metformin Tablets (850 MG),40,Impurities,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,01:02:39,,0.49,0.0,2.0,1020,5290,,-0.51,,,,,,,,,Impurities,32.0,0
40000003290,1,Metformin Tablets (850 MG),50,Dissolution Rate - 15 Mins,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,01:17:39,,54.86,40.0,60.0,1020,5290,,4.859999999999999,,,,,,,,,Dissolution Rate - 15 Mins,47.0,0
40000003290,1,Metformin Tablets (850 MG),60,Dissolution Rate - 30 Mins,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,01:08:39,,78.69,70.0,85.0,1020,5290,,1.1899999999999977,,,,,,,,,Dissolution Rate - 30 Mins,38.0,0
40000003290,1,Metformin Tablets (850 MG),70,Dissolution Rate - 40 Mins,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,00:50:39,,84.58,80.0,90.0,1020,5290,,-0.4200000000000017,,,,,,,,,Dissolution Rate - 40 Mins,20.0,0
40000003290,1,Metformin Tablets (850 MG),80,Process Temp,MK198234,2025-08-17,A,MK198234,2025-08-18,00:30:39,2025-08-18,01:20:39,,25.75,23.0,28.0,1020,5290,,0.25,,,,,,,,,Process Temp,50.0,0
40000003291,1,Atorvastatin Tablets (20 MG),10,Potency,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:07:20,,96.38,95.0,105.0,1020,5291,,-3.6200000000000045,,,,,,,,,Potency,26.0,0
40000003291,1,Atorvastatin Tablets (20 MG),20,PH Level,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:08:20,,6.25,5.0,8.0,1020,5291,,-0.25,,,,,,,,,PH Level,27.0,0
40000003291,1,Atorvastatin Tablets (20 MG),30,Appearance,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:37:20,Complies,,,,1020,5291,,,,,,,,,,,Appearance,56.0,0
40000003291,1,Atorvastatin Tablets (20 MG),40,Impurities,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:10:20,,0.45,0.0,1.0,1020,5291,,-0.04999999999999999,,,,,,,,,Impurities,29.0,0
40000003291,1,Atorvastatin Tablets (20 MG),50,Dissolution Rate - 15 Mins,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:08:20,,57.67,40.0,60.0,1020,5291,,7.670000000000002,,,,,,,,,Dissolution Rate - 15 Mins,27.0,0
40000003291,1,Atorvastatin Tablets (20 MG),60,Dissolution Rate - 30 Mins,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:30:20,,76.84,70.0,85.0,1020,5291,,-0.6599999999999966,,,,,,,,,Dissolution Rate - 30 Mins,49.0,0
40000003291,1,Atorvastatin Tablets (20 MG),70,Dissolution Rate - 40 Mins,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:26:20,,87.49,80.0,90.0,1020,5291,,2.489999999999995,,,,,,,,,Dissolution Rate - 40 Mins,45.0,0
40000003291,1,Atorvastatin Tablets (20 MG),80,Process Temp,PD310428,2025-08-18,A,PD310428,2025-08-18,06:41:20,2025-08-18,07:19:20,,24.95,23.0,25.0,1020,5291,,0.9499999999999993,,,,,,,,,Process Temp,38.0,0
40000003292,1,Atorvastatin Tablets (20 MG),10,Potency,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,00:07:16,,98.34,95.0,105.0,1020,5292,,-1.6599999999999966,,,,,,,,,Potency,53.0,0
40000003292,1,Atorvastatin Tablets (20 MG),20,PH Level,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,23:54:16,,7.88,5.0,8.0,1020,5292,,1.38,,,,,,,,,PH Level,40.0,0
40000003292,1,Atorvastatin Tablets (20 MG),30,Appearance,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,00:11:16,Complies,,,,1020,5292,,,,,,,,,,,Appearance,57.0,0
40000003292,1,Atorvastatin Tablets (20 MG),40,Impurities,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,23:39:16,,0.22,0.0,1.0,1020,5292,,-0.28,,,,,,,,,Impurities,25.0,0
40000003292,1,Atorvastatin Tablets (20 MG),50,Dissolution Rate - 15 Mins,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,00:13:16,,53.59,40.0,60.0,1020,5292,200001151.0,68.08,2025-08-19,Dissolution slightly below target,2025-08-22,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 15 Mins,59.0,1
40000003292,1,Atorvastatin Tablets (20 MG),60,Dissolution Rate - 30 Mins,HN502917,2025-08-19,R,HN502917,2025-08-19,23:14:16,2025-08-19,00:08:16,,68.08,70.0,85.0,1020,5292,200001151.0,68.08,2025-08-19,Dissolution slightly below target,2025-08-22,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 30 Mins,54.0,1
40000003292,1,Atorvastatin Tablets (20 MG),70,Dissolution Rate - 40 Mins,HN502917,2025-08-19,A,HN502917,2025-08-19,23:14:16,2025-08-19,23:54:16,,89.17,80.0,90.0,1020,5292,200001151.0,68.08,2025-08-19,Dissolution slightly below target,2025-08-22,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 40 Mins,40.0,1
40000003292,1,Atorvastatin Tablets (20 MG),80,Process Temp,HN502917,2025-08-19,R,HN502917,2025-08-19,23:14:16,2025-08-19,00:11:16,,22.44,23.0,25.0,1020,5292,200001151.0,22.44,2025-08-19,Process temp slightly below target,2025-08-22,Calibrate temperature control system,slightly below target,temperature,Adjust,,Process Temp,57.0,1
40000003293,1,Metformin Tablets (850 MG),10,Potency,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:39:18,,103.07,95.0,105.0,1020,5293,,3.069999999999993,,,,,,,,,Potency,55.0,0
40000003293,1,Metformin Tablets (850 MG),20,PH Level,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:06:18,,7.55,6.0,9.5,1020,5293,,-0.20000000000000018,,,,,,,,,PH Level,22.0,0
40000003293,1,Metformin Tablets (850 MG),30,Appearance,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:04:18,Complies,,,,1020,5293,,,,,,,,,,,Appearance,20.0,0
40000003293,1,Metformin Tablets (850 MG),40,Impurities,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:44:18,,0.89,0.0,2.0,1020,5293,,-0.10999999999999999,,,,,,,,,Impurities,60.0,0
40000003293,1,Metformin Tablets (850 MG),50,Dissolution Rate - 15 Mins,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:36:18,,40.74,40.0,60.0,1020,5293,,-9.259999999999998,,,,,,,,,Dissolution Rate - 15 Mins,52.0,0
40000003293,1,Metformin Tablets (850 MG),60,Dissolution Rate - 30 Mins,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:11:18,,74.71,70.0,85.0,1020,5293,,-2.7900000000000063,,,,,,,,,Dissolution Rate - 30 Mins,27.0,0
40000003293,1,Metformin Tablets (850 MG),70,Dissolution Rate - 40 Mins,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:04:18,,81.28,80.0,90.0,1020,5293,,-3.719999999999999,,,,,,,,,Dissolution Rate - 40 Mins,20.0,0
40000003293,1,Metformin Tablets (850 MG),80,Process Temp,RB203817,2025-08-19,A,RB203817,2025-08-19,19:44:18,2025-08-19,20:14:18,,26.95,23.0,28.0,1020,5293,,1.4499999999999993,,,,,,,,,Process Temp,30.0,0
40000003294,1,Atorvastatin Tablets (20 MG),10,Potency,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,03:48:09,,100.79,95.0,105.0,1020,5294,,0.7900000000000063,,,,,,,,,Potency,29.0,0
40000003294,1,Atorvastatin Tablets (20 MG),20,PH Level,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,04:17:09,,7.41,5.0,8.0,1020,5294,,0.9100000000000001,,,,,,,,,PH Level,58.0,0
40000003294,1,Atorvastatin Tablets (20 MG),30,Appearance,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,04:12:09,Complies,,,,1020,5294,,,,,,,,,,,Appearance,53.0,0
40000003294,1,Atorvastatin Tablets (20 MG),40,Impurities,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,04:13:09,,0.0,0.0,1.0,1020,5294,,-0.5,,,,,,,,,Impurities,54.0,0
40000003294,1,Atorvastatin Tablets (20 MG),50,Dissolution Rate - 15 Mins,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,04:02:09,,42.2,40.0,60.0,1020,5294,,-7.799999999999997,,,,,,,,,Dissolution Rate - 15 Mins,43.0,0
40000003294,1,Atorvastatin Tablets (20 MG),60,Dissolution Rate - 30 Mins,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,03:54:09,,75.14,70.0,85.0,1020,5294,,-2.3599999999999994,,,,,,,,,Dissolution Rate - 30 Mins,35.0,0
40000003294,1,Atorvastatin Tablets (20 MG),70,Dissolution Rate - 40 Mins,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,03:56:09,,83.57,80.0,90.0,1020,5294,,-1.4300000000000068,,,,,,,,,Dissolution Rate - 40 Mins,37.0,0
40000003294,1,Atorvastatin Tablets (20 MG),80,Process Temp,AV607193,2025-08-20,A,AV607193,2025-08-20,03:19:09,2025-08-20,03:52:09,,24.08,23.0,25.0,1020,5294,,0.0799999999999983,,,,,,,,,Process Temp,33.0,0
40000003295,1,Paracetamol Tablets (500 MG),10,Potency,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:05:46,,98.51,95.0,105.0,1020,5295,,-1.4899999999999949,,,,,,,,,Potency,24.0,0
40000003295,1,Paracetamol Tablets (500 MG),20,PH Level,HN502917,2025-08-20,R,HN502917,2025-08-20,03:41:46,2025-08-20,04:01:46,,3.94,4.0,7.0,1020,5295,200001152.0,3.94,2025-08-20,pH outside acceptable range,2025-08-23,Adjust pH with buffer solution,outside acceptable range,pH,Adjust,,PH Level,20.0,1
40000003295,1,Paracetamol Tablets (500 MG),30,Appearance,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:22:46,Complies,,,,1020,5295,,,,,,,,,,,Appearance,41.0,0
40000003295,1,Paracetamol Tablets (500 MG),40,Impurities,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:39:46,,1.02,0.0,2.0,1020,5295,,0.020000000000000018,,,,,,,,,Impurities,58.0,0
40000003295,1,Paracetamol Tablets (500 MG),50,Dissolution Rate - 15 Mins,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:21:46,,44.07,40.0,60.0,1020,5295,,-5.93,,,,,,,,,Dissolution Rate - 15 Mins,40.0,0
40000003295,1,Paracetamol Tablets (500 MG),60,Dissolution Rate - 30 Mins,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:23:46,,72.47,70.0,85.0,1020,5295,,-5.030000000000001,,,,,,,,,Dissolution Rate - 30 Mins,42.0,0
40000003295,1,Paracetamol Tablets (500 MG),70,Dissolution Rate - 40 Mins,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:03:46,,84.0,80.0,90.0,1020,5295,,-1.0,,,,,,,,,Dissolution Rate - 40 Mins,22.0,0
40000003295,1,Paracetamol Tablets (500 MG),80,Process Temp,HN502917,2025-08-20,A,HN502917,2025-08-20,03:41:46,2025-08-20,04:08:46,,25.01,23.0,28.0,1020,5295,,-0.48999999999999844,,,,,,,,,Process Temp,27.0,0
40000003296,1,Paracetamol Tablets (500 MG),10,Potency,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,18:42:22,,101.04,95.0,105.0,1020,5296,,1.0400000000000063,,,,,,,,,Potency,24.0,0
40000003296,1,Paracetamol Tablets (500 MG),20,PH Level,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,19:10:22,,5.16,4.0,7.0,1020,5296,,-0.33999999999999986,,,,,,,,,PH Level,52.0,0
40000003296,1,Paracetamol Tablets (500 MG),30,Appearance,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,18:44:22,Complies,,,,1020,5296,,,,,,,,,,,Appearance,26.0,0
40000003296,1,Paracetamol Tablets (500 MG),40,Impurities,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,18:39:22,,1.1,0.0,2.0,1020,5296,,0.10000000000000009,,,,,,,,,Impurities,21.0,0
40000003296,1,Paracetamol Tablets (500 MG),50,Dissolution Rate - 15 Mins,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,19:17:22,,49.06,40.0,60.0,1020,5296,,-0.9399999999999977,,,,,,,,,Dissolution Rate - 15 Mins,59.0,0
40000003296,1,Paracetamol Tablets (500 MG),60,Dissolution Rate - 30 Mins,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,18:38:22,,76.54,70.0,85.0,1020,5296,,-0.9599999999999937,,,,,,,,,Dissolution Rate - 30 Mins,20.0,0
40000003296,1,Paracetamol Tablets (500 MG),70,Dissolution Rate - 40 Mins,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,18:59:22,,85.9,80.0,90.0,1020,5296,,0.9000000000000057,,,,,,,,,Dissolution Rate - 40 Mins,41.0,0
40000003296,1,Paracetamol Tablets (500 MG),80,Process Temp,SL409182,2025-08-21,A,SL409182,2025-08-22,18:18:22,2025-08-22,19:07:22,,27.06,23.0,28.0,1020,5296,,1.5599999999999987,,,,,,,,,Process Temp,49.0,0
40000003297,1,Atorvastatin Tablets (20 MG),10,Potency,HN502917,2025-08-22,A,HN502917,2025-08-23,15:56:37,2025-08-23,16:20:37,,97.04,95.0,105.0,1020,5297,,-2.9599999999999937,,,,,,,,,Potency,24.0,0
40000003297,1,Atorvastatin Tablets (20 MG),20,PH Level,HN502917,2025-08-22,A,HN502917,2025-08-23,15:56:37,2025-08-23,16:22:37,,5.32,5.0,8.0,1020,5297,,-1.1799999999999997,,,,,,,,,PH Level,26.0,0
40000003297,1,Atorvastatin Tablets (20 MG),30,Appearance,HN502917,2025-08-22,R,HN502917,2025-08-23,15:56:37,2025-08-23,16:30:37,Does Not Comply,,,,1020,5297,200001153.0,,2025-08-23,Visual inspection failed,2025-08-26,Reject batch and investigate coating process,failed,coating,Reject,,Appearance,34.0,1
40000003297,1,Atorvastatin Tablets (20 MG),40,Impurities,HN502917,2025-08-22,A,HN502917,2025-08-23,15:56:37,2025-08-23,16:56:37,,0.0,0.0,1.0,1020,5297,,-0.5,,,,,,,,,Impurities,60.0,0
40000003297,1,Atorvastatin Tablets (20 MG),50,Dissolution Rate - 15 Mins,HN502917,2025-08-22,A,HN502917,2025-08-23,15:56:37,2025-08-23,16:27:37,,51.52,40.0,60.0,1020,5297,200001153.0,90.17,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 15 Mins,31.0,1
40000003297,1,Atorvastatin Tablets (20 MG),60,Dissolution Rate - 30 Mins,HN502917,2025-08-22,A,HN502917,2025-08-23,15:56:37,2025-08-23,16:42:37,,76.92,70.0,85.0,1020,5297,200001153.0,90.17,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 30 Mins,46.0,1
40000003297,1,Atorvastatin Tablets (20 MG),70,Dissolution Rate - 40 Mins,HN502917,2025-08-22,R,HN502917,2025-08-23,15:56:37,2025-08-23,16:37:37,,90.17,80.0,90.0,1020,5297,200001153.0,90.17,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 40 Mins,41.0,1
40000003297,1,Atorvastatin Tablets (20 MG),80,Process Temp,HN502917,2025-08-22,R,HN502917,2025-08-23,15:56:37,2025-08-23,16:43:37,,25.67,23.0,25.0,1020,5297,200001153.0,25.67,2025-08-23,Process temp slightly below target,2025-08-25,Calibrate temperature control system,slightly below target,temperature,Adjust,,Process Temp,47.0,1
40000003298,1,Metformin Tablets (850 MG),10,Potency,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:45:47,,101.23,95.0,105.0,1020,5298,,1.230000000000004,,,,,,,,,Potency,41.0,0
40000003298,1,Metformin Tablets (850 MG),20,PH Level,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:49:47,,7.44,6.0,9.5,1020,5298,,-0.3099999999999996,,,,,,,,,PH Level,45.0,0
40000003298,1,Metformin Tablets (850 MG),30,Appearance,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:35:47,Complies,,,,1020,5298,,,,,,,,,,,Appearance,31.0,0
40000003298,1,Metformin Tablets (850 MG),40,Impurities,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:46:47,,0.26,0.0,2.0,1020,5298,,-0.74,,,,,,,,,Impurities,42.0,0
40000003298,1,Metformin Tablets (850 MG),50,Dissolution Rate - 15 Mins,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:49:47,,48.3,40.0,60.0,1020,5298,200001154.0,67.79,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 15 Mins,45.0,1
40000003298,1,Metformin Tablets (850 MG),60,Dissolution Rate - 30 Mins,HN502917,2025-08-22,R,HN502917,2025-08-23,15:04:47,2025-08-23,15:37:47,,67.79,70.0,85.0,1020,5298,200001154.0,67.79,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 30 Mins,33.0,1
40000003298,1,Metformin Tablets (850 MG),70,Dissolution Rate - 40 Mins,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:54:47,,82.79,80.0,90.0,1020,5298,200001154.0,67.79,2025-08-23,Dissolution slightly below target,2025-08-24,Revise dissolution parameters,slightly below target,dissolution,Adjust,,Dissolution Rate - 40 Mins,50.0,1
40000003298,1,Metformin Tablets (850 MG),80,Process Temp,HN502917,2025-08-22,A,HN502917,2025-08-23,15:04:47,2025-08-23,15:29:47,,26.14,23.0,28.0,1020,5298,,0.6400000000000006,,,,,,,,,Process Temp,25.0,0
40000003299,1,Amoxicillin Capsules (250 MG),10,Potency,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:05:32,,101.2,92.5,107.5,1020,5299,,1.2000000000000028,,,,,,,,,Potency,24.0,0
40000003299,1,Amoxicillin Capsules (250 MG),20,PH Level,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:38:32,,4.69,3.5,6.0,1020,5299,,-0.05999999999999961,,,,,,,,,PH Level,57.0,0
40000003299,1,Amoxicillin Capsules (250 MG),30,Appearance,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:16:32,Complies,,,,1020,5299,,,,,,,,,,,Appearance,35.0,0
40000003299,1,Amoxicillin Capsules (250 MG),40,Impurities,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:31:32,,0.0,0.0,1.5,1020,5299,,-0.75,,,,,,,,,Impurities,50.0,0
40000003299,1,Amoxicillin Capsules (250 MG),50,Dissolution Rate - 15 Mins,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:37:32,,51.56,45.0,65.0,1020,5299,,-3.4399999999999977,,,,,,,,,Dissolution Rate - 15 Mins,56.0,0
40000003299,1,Amoxicillin Capsules (250 MG),60,Dissolution Rate - 30 Mins,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:22:32,,75.74,72.0,88.0,1020,5299,,-4.260000000000005,,,,,,,,,Dissolution Rate - 30 Mins,41.0,0
40000003299,1,Amoxicillin Capsules (250 MG),70,Dissolution Rate - 40 Mins,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:24:32,,91.03,82.0,92.0,1020,5299,,4.030000000000001,,,,,,,,,Dissolution Rate - 40 Mins,43.0,0
40000003299,1,Amoxicillin Capsules (250 MG),80,Process Temp,AV607193,2025-08-23,A,AV607193,2025-08-24,14:41:32,2025-08-24,15:41:32,,23.1,20.0,26.0,1020,5299,,0.10000000000000142,,,,,,,,,Process Temp,60.0,0
40000003300,1,Metformin Tablets (850 MG),10,Potency,MK198234,2025-08-23,A,MK198234,2025-08-24,14:33:38,2025-08-24,14:56:38,,99.05,95.0,105.0,1020,5300,,-0.9500000000000028,,,,,,,,,Potency,23.0,0
40000003300,1,Metformin Tablets (850 MG),20,PH Level,MK198234,2025-08-23,A,MK198234,2025-08-24,14:33:38,2025-08-24,15:24:38,,7.82,6.0,9.5,1020,5300,,0.07000000000000028,,,,,,,,,PH Level,51.0,0
40000003300,1,Metformin Tablets (850 MG),30,Appearance,MK198234,2025-08-23,A,MK198234,2025-08-24,14:33:38,2025-08-24,14:53:38,Complies,,,,1020,5300,,,,,,,,,,,Appearance,20.0,0
40000003300,1,Metformin Tablets (850 MG),40,Impurities,MK198234,2025-08-23,A,MK198234,2025-08-24,14:33:38,2025-08-24,14:57:38,,0.0,0.0,2.0,1020,5300,,-1.0,,,,,,,,,Impurities,24.0,0
40000003300,1,Metformin Tablets (850 MG),50,Dissolution Rate - 15 Mins,MK198234,2025-08-23,A,MK198234,2025-08-24,14:33:38,2025-08-24,15:32:38,,49.89,40.0,60.0,1020,5300,,-0.10999999999999943,,,,,,,,,Dissolution Rate - 15 Mins,59.0,0
